,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
218070,acs-16b10b17-3a80-4882-8199-0d0133557b69,1,0.9867615997815802,acs-195e0763-4c53-44bd-8929-ba0e01aa579b-2,acs-195e0763-4c53-44bd-8929-ba0e01aa579b-2,agent,"Thank you Nayanthara, please give me a minute to check the seats assigned to you. ",7,2,somewhat_polite,annotated
218071,acs-2fd8b3cd-4413-43f4-8b50-2c3dc9710f5a,1,0.9867615997815802,acs-58562cbd-8062-42e4-a0a5-0dfb53b5bfe2-1,acs-58562cbd-8062-42e4-a0a5-0dfb53b5bfe2-1,agent,"Thank you Raja for the details, please give me a minute to proceed further. ",6,2,somewhat_polite,annotated
218072,acs-61d9d42c-1944-4914-931c-77e2ef2fdb12,1,0.9867615997815802,acs-58a1a18f-95a9-4df6-91c7-52fb41d75b98-1,acs-58a1a18f-95a9-4df6-91c7-52fb41d75b98-1,agent,"Thank you Rohit, please allow me a moment to proceed further. ",6,2,somewhat_polite,annotated
218073,acs-4c70c595-ba0f-4536-8275-06b22906ecfe,1,0.9867615997815802,acs-89bb8c99-efa4-46c9-aa2b-aa86f90e7f1c-1,acs-89bb8c99-efa4-46c9-aa2b-aa86f90e7f1c-1,agent,"Thank you Mercedes, please give me a minute to check the assigned seat for you. ",6,2,somewhat_polite,annotated
218074,acs-4c70c595-ba0f-4536-8275-06b22906ecfe,1,0.9867615997815802,acs-89bb8c99-efa4-46c9-aa2b-aa86f90e7f1c-2,acs-89bb8c99-efa4-46c9-aa2b-aa86f90e7f1c-2,agent,"Thank you Mercedes, please give me a minute to check the assigned seat for you. ",6,2,somewhat_polite,annotated
218075,acs-e5b05b24-6e30-498e-9b72-cf57dfcbeab9,1,0.9867615997815802,acs-fe48e3be-1f34-4de1-b310-5d961d4d680c-1,acs-fe48e3be-1f34-4de1-b310-5d961d4d680c-1,agent,"Thank you Subramani, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218076,acs-e5b05b24-6e30-498e-9b72-cf57dfcbeab9,1,0.9867615997815802,acs-fe48e3be-1f34-4de1-b310-5d961d4d680c-2,acs-fe48e3be-1f34-4de1-b310-5d961d4d680c-2,agent,"Thank you Subramani, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218077,acs-90e0ae5e-cef1-4cff-bafd-b1464d28d8c5,1,0.9867615997815802,acs-724d1acb-e5c7-45bb-82ef-2e6bbef34384-1,acs-724d1acb-e5c7-45bb-82ef-2e6bbef34384-1,agent,"Thank you Yuvaraj, please give me a minute to porceed further. ",6,2,somewhat_polite,annotated
218078,acs-2f345c13-b224-4a3c-8c53-8dadc5a55c9c,1,0.9867615997815802,acs-15f6ddb5-5b3c-4604-aaa8-a4293ea82f98-1,acs-15f6ddb5-5b3c-4604-aaa8-a4293ea82f98-1,agent,"Thank you Shernwood, please give me a minute to proceed further.",5,2,somewhat_polite,annotated
218079,acs-8e21cbb4-86a3-4da7-bcaa-867810ecb1a1,1,0.9867615997815802,acs-83a3277e-62b0-4464-a6fb-d54db80fbf76-1,acs-83a3277e-62b0-4464-a6fb-d54db80fbf76-1,agent,"Thank you Kokila, please give me a minute to check the seats assigned to you. ",6,2,somewhat_polite,annotated
218080,acs-8e21cbb4-86a3-4da7-bcaa-867810ecb1a1,1,0.9867615997815802,acs-83a3277e-62b0-4464-a6fb-d54db80fbf76-2,acs-83a3277e-62b0-4464-a6fb-d54db80fbf76-2,agent,"Thank you Kokila, please give me a minute to check the seats assigned to you. ",6,2,somewhat_polite,annotated
218081,acs-cd7099fd-4605-427b-99dc-6bda23514d28,1,0.9867615997815802,acs-5f11facf-4f01-4ef5-b377-3a88296db57c-1,acs-5f11facf-4f01-4ef5-b377-3a88296db57c-1,agent,"Thank you Luka, please give me a minute to check the assigned seat for you. ",7,2,somewhat_polite,annotated
218082,acs-cd7099fd-4605-427b-99dc-6bda23514d28,1,0.9867615997815802,acs-5f11facf-4f01-4ef5-b377-3a88296db57c-2,acs-5f11facf-4f01-4ef5-b377-3a88296db57c-2,agent,"Thank you Luka, please give me a minute to check the assigned seat for you. ",7,2,somewhat_polite,annotated
218083,acs-0c6ba534-0d13-4c2a-809e-0198f5e2a570,1,0.9867615997815802,acs-748c4514-95e3-4da0-956e-9ca13bd5dd25-1,acs-748c4514-95e3-4da0-956e-9ca13bd5dd25-1,agent,"Thank you very much, please allow me a minute to proceed further.",7,3,polite,annotated
218084,acs-0c6ba534-0d13-4c2a-809e-0198f5e2a570,1,0.9867615997815802,acs-748c4514-95e3-4da0-956e-9ca13bd5dd25-2,acs-748c4514-95e3-4da0-956e-9ca13bd5dd25-2,agent,"Thank you very much, please allow me a minute to proceed further.",7,3,polite,annotated
218085,acs-b1823ed8-be9f-4d4a-9744-c37b1474ba8e,1,0.9867615997815802,acs-1dc05628-042c-4ee7-82c5-eccd9f79e172-1,acs-1dc05628-042c-4ee7-82c5-eccd9f79e172-1,agent,"Thank you Ragul, please allow me a moment to proceed further. ",5,2,somewhat_polite,annotated
218086,acs-16839b96-f177-48df-99f4-f8df55d16f88,1,0.9867615997815802,acs-8233c30a-87be-4199-9e59-2d995e856aa1-1,acs-8233c30a-87be-4199-9e59-2d995e856aa1-1,customer,Thank you please confirm and send the boarding pass to mobile number,12,2,somewhat_polite,annotated
218087,acs-6720dfe6-165f-495a-b661-e5d6a1d464ab,1,0.9867615997815802,acs-8fe025be-3330-45e4-94e4-3fab957ba2fd-1,acs-8fe025be-3330-45e4-94e4-3fab957ba2fd-1,agent,"Thank you Krishnan, please give me a minute to check the seats assigned to you.",6,2,somewhat_polite,annotated
218088,acs-6720dfe6-165f-495a-b661-e5d6a1d464ab,1,0.9867615997815802,acs-8fe025be-3330-45e4-94e4-3fab957ba2fd-2,acs-8fe025be-3330-45e4-94e4-3fab957ba2fd-2,agent,"Thank you Krishnan, please give me a minute to check the seats assigned to you.",6,2,somewhat_polite,annotated
218089,acs-04027dee-cb1b-4001-9de5-7bb98e6b2ab2,1,0.9867615997815802,acs-da7f22ee-8570-4c8d-9342-8a1c7af3a8ec-1,acs-da7f22ee-8570-4c8d-9342-8a1c7af3a8ec-1,agent,"Thank you Fahad, please give me a minute to proceed further. ",6,2,somewhat_polite,annotated
218090,acs-f034c9c2-978c-4f08-944c-f3eb096701c6,1,0.9867615997815802,acs-e84e7a21-dfe1-435c-940f-c86ab085941d-1,acs-e84e7a21-dfe1-435c-940f-c86ab085941d-1,agent,"Thank you Raja, please give me a minute to proceed further. ",5,2,somewhat_polite,annotated
218091,acs-c9eb58fa-deeb-4876-8d14-e5e44388a628,1,0.9867615997815802,acs-6dc26042-0832-45d2-89c5-7a9e994f3257-1,acs-6dc26042-0832-45d2-89c5-7a9e994f3257-1,agent,"Thank you Raj, please allow me a moment to proceed further. ",6,2,somewhat_polite,annotated
218092,acs-371e6bb0-988e-48de-a6bd-a9d6f66c26ad,1,0.9867615997815802,acs-6c86aa44-45ba-41dd-b8b5-51c05eb45523-1,acs-6c86aa44-45ba-41dd-b8b5-51c05eb45523-1,agent,"Thank you Projo, Please click on the link to proceed further for payment and the booking will be confirmed through an email or message that'll be sent to the phone number. ",15,2,somewhat_polite,annotated
218093,acs-371e6bb0-988e-48de-a6bd-a9d6f66c26ad,1,0.9867615997815802,acs-6c86aa44-45ba-41dd-b8b5-51c05eb45523-2,acs-6c86aa44-45ba-41dd-b8b5-51c05eb45523-2,agent,"Thank you Projo, Please click on the link to proceed further for payment and the booking will be confirmed through an email or message that'll be sent to the phone number. ",15,2,somewhat_polite,annotated
218094,acs-f131c730-e7e7-475e-8729-2a23b31655ff,1,0.9867615997815802,acs-85b171dc-9f91-4d7b-9547-6105d98734b6-1,acs-85b171dc-9f91-4d7b-9547-6105d98734b6-1,agent,"Thank you Baileyu, please give me a minute to check the seat assigned to you.",7,2,somewhat_polite,annotated
218095,acs-f131c730-e7e7-475e-8729-2a23b31655ff,1,0.9867615997815802,acs-85b171dc-9f91-4d7b-9547-6105d98734b6-2,acs-85b171dc-9f91-4d7b-9547-6105d98734b6-2,agent,"Thank you Baileyu, please give me a minute to check the seat assigned to you.",7,2,somewhat_polite,annotated
218096,acs-fbec619c-82c7-47dd-bc91-2a85f8e54f5a,1,0.9867615997815802,acs-1c58ee57-be23-4de2-90cc-eacd5d47956a-1,acs-1c58ee57-be23-4de2-90cc-eacd5d47956a-1,agent,"Thank you Harvey, please give me a minute to check the seats assigned to you.",6,2,somewhat_polite,annotated
218097,acs-fbec619c-82c7-47dd-bc91-2a85f8e54f5a,1,0.9867615997815802,acs-1c58ee57-be23-4de2-90cc-eacd5d47956a-2,acs-1c58ee57-be23-4de2-90cc-eacd5d47956a-2,agent,"Thank you Harvey, please give me a minute to check the seats assigned to you.",6,2,somewhat_polite,annotated
218098,acs-4e774bbc-92e9-4e28-92ac-087de6be9eaf,1,0.9867615997815802,acs-ce6d3d84-6f74-45a7-a09c-2a5562bdd009-1,acs-ce6d3d84-6f74-45a7-a09c-2a5562bdd009-1,agent,"Thank you Mari, please allow me a minute to proceed further. ",6,2,somewhat_polite,annotated
218099,acs-f0f52832-270c-4fd6-bb6f-9edeb904be24,1,0.9867615997815802,acs-f045ab4a-554f-4efd-b6d7-6a72c170a4c7-1,acs-f045ab4a-554f-4efd-b6d7-6a72c170a4c7-1,agent,"Thank you Elizabeth, please give me a minute to check the seats assigned to you. ",7,2,somewhat_polite,annotated
218100,acs-f0f52832-270c-4fd6-bb6f-9edeb904be24,1,0.9867615997815802,acs-f045ab4a-554f-4efd-b6d7-6a72c170a4c7-2,acs-f045ab4a-554f-4efd-b6d7-6a72c170a4c7-2,agent,"Thank you Elizabeth, please give me a minute to check the seats assigned to you. ",7,2,somewhat_polite,annotated
218101,acs-4f455540-73f0-424f-bb37-242ca1b52c65,1,0.9867615997815802,acs-62ebf4ac-f970-4808-9688-8ee3eeb3ef9f-1,acs-62ebf4ac-f970-4808-9688-8ee3eeb3ef9f-1,agent,"Thank you David, please give me a minute to proceed further. ",5,2,somewhat_polite,annotated
218102,acs-9af40961-c79b-4bed-be2e-cb0afc8c47d3,1,0.9867615997815802,acs-d0627bdd-f257-467b-bf98-69dd40664a99-1,acs-d0627bdd-f257-467b-bf98-69dd40664a99-1,agent,"Thank you Beatriz, please allow me a moment to check the seat assigned to you.",6,2,somewhat_polite,annotated
218103,acs-9af40961-c79b-4bed-be2e-cb0afc8c47d3,1,0.9867615997815802,acs-d0627bdd-f257-467b-bf98-69dd40664a99-2,acs-d0627bdd-f257-467b-bf98-69dd40664a99-2,agent,"Thank you Beatriz, please allow me a moment to check the seat assigned to you.",6,2,somewhat_polite,annotated
218104,acs-9cf2b147-678f-4733-a2b6-5b7b6862bb00,1,0.9867615997815802,acs-44d8a7e0-cf17-4952-ba13-4b9a5e084b08-1,acs-44d8a7e0-cf17-4952-ba13-4b9a5e084b08-1,agent,"Thank you Johnson, please give me a minute to proceed further. ",8,2,somewhat_polite,annotated
218105,acs-02d77e8b-9cb6-4e7c-a06e-6ca8d6ae357d,1,0.9867615997815802,acs-25b86806-b224-4025-b800-797e4ae8c584-1,acs-25b86806-b224-4025-b800-797e4ae8c584-1,agent,"Thank you for the details, please allow me a moment to check the seat assigned to you. ",5,2,somewhat_polite,annotated
218106,acs-c47f3ae6-b5f0-4bd1-88f0-f68dba7128c3,1,0.9867615997815802,acs-1b552e10-1799-4258-9cff-05aaa96ca978-1,acs-1b552e10-1799-4258-9cff-05aaa96ca978-1,agent,"Thank you Aaron, please give me a minute to check seats assigned to you.",5,2,somewhat_polite,annotated
218107,acs-c47f3ae6-b5f0-4bd1-88f0-f68dba7128c3,1,0.9867615997815802,acs-1b552e10-1799-4258-9cff-05aaa96ca978-2,acs-1b552e10-1799-4258-9cff-05aaa96ca978-2,agent,"Thank you Aaron, please give me a minute to check seats assigned to you.",5,2,somewhat_polite,annotated
218108,acs-33c0845e-5084-40e8-a606-38839e4460cc,1,0.9867615997815802,acs-cd7171a2-c589-43e4-8c5e-068ce2ae35fe-1,acs-cd7171a2-c589-43e4-8c5e-068ce2ae35fe-1,agent,"Thank you for the details, please give me a minute to proceed further.",7,2,somewhat_polite,annotated
218109,acs-bb0aa5fe-eab0-4abe-a741-a7b609837df8,1,0.9867615997815802,acs-5ebc53bb-465d-4217-9b1c-bee4bec29642-1,acs-5ebc53bb-465d-4217-9b1c-bee4bec29642-1,agent,"Thank you George, please give me a minute to proceed further.",5,2,somewhat_polite,annotated
218110,acs-7aaa7f49-ef71-40e9-a840-a2e0ccf1ce7d,1,0.9867615997815802,acs-9c3bca35-c160-4529-af6f-6ff222e54d71-1,acs-9c3bca35-c160-4529-af6f-6ff222e54d71-1,agent,"Thank you for the details, please allow me a moment to check the seat assigned to you. ",6,2,somewhat_polite,annotated
218111,acs-ad852740-e16c-42c1-a3f7-36dab6d775be,1,0.9867615997815802,acs-b06bde41-bd6f-4491-9098-e70caefcee83-1,acs-b06bde41-bd6f-4491-9098-e70caefcee83-1,agent,"Thank you Amanda, please give me a minute to check the seat assigned to you.",5,2,somewhat_polite,annotated
218112,acs-ad852740-e16c-42c1-a3f7-36dab6d775be,1,0.9867615997815802,acs-b06bde41-bd6f-4491-9098-e70caefcee83-2,acs-b06bde41-bd6f-4491-9098-e70caefcee83-2,agent,"Thank you Amanda, please give me a minute to check the seat assigned to you.",5,2,somewhat_polite,annotated
218113,acs-b973a35a-5462-4060-a3e0-6872e3d95162,1,0.9867615997815802,acs-0da6370f-b271-4a15-b90f-cf3d84cea947-1,acs-0da6370f-b271-4a15-b90f-cf3d84cea947-1,agent,"Thank you Beatriz, please give me a minute to check seats assigned to you.",6,2,somewhat_polite,annotated
218114,acs-b973a35a-5462-4060-a3e0-6872e3d95162,1,0.9867615997815802,acs-0da6370f-b271-4a15-b90f-cf3d84cea947-2,acs-0da6370f-b271-4a15-b90f-cf3d84cea947-2,agent,"Thank you Beatriz, please give me a minute to check seats assigned to you.",6,2,somewhat_polite,annotated
218115,acs-c2fa1fb5-f43a-4da4-b802-86d3ceb138d4,1,0.9867615997815802,acs-e8e1a1c6-37ff-4d14-98d2-216594e4c709-1,acs-e8e1a1c6-37ff-4d14-98d2-216594e4c709-1,agent,"Thank you Raju, please give me a minute to proceed further.",9,2,somewhat_polite,annotated
218116,acs-f89c9fb1-eff8-4766-a9c8-e9a1bf10d2e9,1,0.9867615997815802,acs-298bcee4-137e-4b36-83fb-bd9d7dbabbeb-1,acs-298bcee4-137e-4b36-83fb-bd9d7dbabbeb-1,agent,"Thank you Saman, please give me a minute to proceed further.",7,2,somewhat_polite,annotated
218117,acs-f89c9fb1-eff8-4766-a9c8-e9a1bf10d2e9,1,0.9867615997815802,acs-298bcee4-137e-4b36-83fb-bd9d7dbabbeb-2,acs-298bcee4-137e-4b36-83fb-bd9d7dbabbeb-2,agent,"Thank you Saman, please give me a minute to proceed further.",7,2,somewhat_polite,annotated
218118,acs-3fa3d65b-f536-48e9-bf83-66a4316cbf02,1,0.9867615997815802,acs-1c96b4fc-9309-4d6e-8360-87ce2a166c2e-1,acs-1c96b4fc-9309-4d6e-8360-87ce2a166c2e-1,customer,thank you could u please change it to a back window seat,13,2,somewhat_polite,annotated
218119,acs-bc758169-02e5-429c-805b-239250195883,1,0.9867615997815802,acs-02283272-84aa-4cb2-ab21-3b9b54110895-1,acs-02283272-84aa-4cb2-ab21-3b9b54110895-1,agent,"Thank you Mani, please give me a minute to proceed further. ",7,2,somewhat_polite,annotated
218120,acs-a377a8cf-de6b-4425-bf32-456290cd84fe,1,0.9867615997815802,acs-46d962b2-4e19-4d66-a736-1046a6e51e27-1,acs-46d962b2-4e19-4d66-a736-1046a6e51e27-1,agent,"Thank you James, please give me a minute to check the assigned seat for you. ",6,2,somewhat_polite,annotated
218121,acs-a377a8cf-de6b-4425-bf32-456290cd84fe,1,0.9867615997815802,acs-46d962b2-4e19-4d66-a736-1046a6e51e27-2,acs-46d962b2-4e19-4d66-a736-1046a6e51e27-2,agent,"Thank you James, please give me a minute to check the assigned seat for you. ",6,2,somewhat_polite,annotated
218122,acs-7ec258eb-7852-44e2-b69c-e4725136606b,1,0.9867615997815802,acs-d394ce65-c3ea-4129-be38-f72ac5bb9876-1,acs-d394ce65-c3ea-4129-be38-f72ac5bb9876-1,agent,"Thank you for the correction, please give me a minute to proceed further.",10,2,somewhat_polite,annotated
218123,acs-0274ba07-5839-489b-81ba-12d73916ab03,1,0.9867615997815802,acs-b3c3eb38-a548-4dff-b9a8-1fbad7fb4c43-1,acs-b3c3eb38-a548-4dff-b9a8-1fbad7fb4c43-1,agent,"Thank you for the details, please give me a minute to proceed further.",5,2,somewhat_polite,annotated
218124,acs-54d50c63-4517-40fc-b691-846f2afec85a,1,0.9867615997815802,acs-6a1c8f2c-9019-4e46-b710-44616d3a513a-1,acs-6a1c8f2c-9019-4e46-b710-44616d3a513a-1,agent,"Thank you Ray, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218125,acs-54d50c63-4517-40fc-b691-846f2afec85a,1,0.9867615997815802,acs-6a1c8f2c-9019-4e46-b710-44616d3a513a-2,acs-6a1c8f2c-9019-4e46-b710-44616d3a513a-2,agent,"Thank you Ray, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218126,acs-eb53ebfd-4848-42ed-b021-15f89a9bca9b,1,0.9867615997815802,acs-fd4eef4e-9b26-4273-8762-0abad666ea79-1,acs-fd4eef4e-9b26-4273-8762-0abad666ea79-1,agent,"Thank you Jerry, please give me a minute to proceed further. ",4,2,somewhat_polite,annotated
218127,acs-10129365-0b14-4151-af7c-4d59c12ed139,1,0.9867615997815802,acs-35008fe2-2ba1-42bd-a64e-93cecfdb1c7f-1,acs-35008fe2-2ba1-42bd-a64e-93cecfdb1c7f-1,agent,"Thank you Babu, please allow me a minute to check the seats assigned to you. ",7,2,somewhat_polite,annotated
218128,acs-10129365-0b14-4151-af7c-4d59c12ed139,1,0.9867615997815802,acs-35008fe2-2ba1-42bd-a64e-93cecfdb1c7f-2,acs-35008fe2-2ba1-42bd-a64e-93cecfdb1c7f-2,agent,"Thank you Babu, please allow me a minute to check the seats assigned to you. ",7,2,somewhat_polite,annotated
218129,acs-0bcf9548-ba85-483b-a824-a46450418e91,1,0.9867615997815802,acs-87593c02-e68d-4e7f-bba9-7050569713d4-1,acs-87593c02-e68d-4e7f-bba9-7050569713d4-1,agent,"Thank you Robin, please give me a  minute. ",7,2,somewhat_polite,annotated
218130,acs-f3467835-13be-4177-b808-6210a1024c3d,1,0.9867615997815802,acs-a0c21b55-f9af-487f-9bdf-9f044a75a4cc-1,acs-a0c21b55-f9af-487f-9bdf-9f044a75a4cc-1,agent,"Thank you Alvin, please give me a minute to check the assigned seat for you. ",7,2,somewhat_polite,annotated
218131,acs-f3467835-13be-4177-b808-6210a1024c3d,1,0.9867615997815802,acs-a0c21b55-f9af-487f-9bdf-9f044a75a4cc-2,acs-a0c21b55-f9af-487f-9bdf-9f044a75a4cc-2,agent,"Thank you Alvin, please give me a minute to check the assigned seat for you. ",7,2,somewhat_polite,annotated
218132,acs-374cd850-8a6d-413e-aac4-e7ff05164035,1,0.9867615997815802,acs-feddf75b-af28-422b-bf81-4e3a3c8ed6da-1,acs-feddf75b-af28-422b-bf81-4e3a3c8ed6da-1,agent,"Thank you John, please give me a minute to proceed further. ",5,2,somewhat_polite,annotated
218133,acs-e4580aa1-55f3-4ac4-8668-122b4c9ac070,1,0.9867615997815802,acs-7e904191-4a36-4740-81f2-e30634866e0b-1,acs-7e904191-4a36-4740-81f2-e30634866e0b-1,agent,"Thank you for the details, please give me a minute to proceed further.",7,2,somewhat_polite,annotated
218134,acs-1766aaee-5274-40a5-ba5c-01e193591a6a,1,0.9867615997815802,acs-455cabdd-c5af-40da-84a7-767225fa67d5-1,acs-455cabdd-c5af-40da-84a7-767225fa67d5-1,agent,"Thank you Ram, please give me a minute to proceed further.",5,2,somewhat_polite,annotated
218135,acs-4a8e8b51-1dce-4d4e-9276-c08d96902253,1,0.9867615997815802,acs-3c34186f-c6e9-4e14-ab9a-9c9dbd314ccb-1,acs-3c34186f-c6e9-4e14-ab9a-9c9dbd314ccb-1,agent,"Thank you Inba, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218136,acs-4a8e8b51-1dce-4d4e-9276-c08d96902253,1,0.9867615997815802,acs-3c34186f-c6e9-4e14-ab9a-9c9dbd314ccb-2,acs-3c34186f-c6e9-4e14-ab9a-9c9dbd314ccb-2,agent,"Thank you Inba, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218137,acs-d5458302-6f26-4738-a8b8-b7cf8e8acb0a,1,0.9867615997815802,acs-e33c727d-29ff-4319-9dca-fcfc0191dfb0-1,acs-e33c727d-29ff-4319-9dca-fcfc0191dfb0-1,agent,"Thank you for the details, please give me a minute to proceed further.",5,2,somewhat_polite,annotated
218138,acs-577a2b12-9542-49fb-a6c8-3e948d499e2c,1,0.9867615997815802,acs-5e8339e8-220e-4283-ba85-a1e122577b59-1,acs-5e8339e8-220e-4283-ba85-a1e122577b59-1,agent,"Thank you for the details, please allow me a moment to check the seat assigned to you. ",6,2,somewhat_polite,annotated
218139,acs-16c2d9cb-716f-41d7-8da0-cbe390a8a6a5,1,0.9867615997815802,acs-9a2429bf-bd77-4ea6-8e4a-b70b26bd5376-1,acs-9a2429bf-bd77-4ea6-8e4a-b70b26bd5376-1,agent,"Thank you Aleah, please allow me a minute to check the seat assigned to you.",7,2,somewhat_polite,annotated
218140,acs-16c2d9cb-716f-41d7-8da0-cbe390a8a6a5,1,0.9867615997815802,acs-9a2429bf-bd77-4ea6-8e4a-b70b26bd5376-2,acs-9a2429bf-bd77-4ea6-8e4a-b70b26bd5376-2,agent,"Thank you Aleah, please allow me a minute to check the seat assigned to you.",7,2,somewhat_polite,annotated
218141,acs-fb523d37-3c4f-4b97-a921-53ed673e269b,1,0.9867615997815802,acs-4d17a293-342b-43b5-b668-cfe5019c9d5f-1,acs-4d17a293-342b-43b5-b668-cfe5019c9d5f-1,agent,"Thank you Sachet, please give me a minute to proceed further. ",5,2,somewhat_polite,annotated
218142,acs-d0a59552-a81e-44e2-b5c7-522bbcaf9197,1,0.9867615997815802,acs-1e01a996-688e-4c25-8f77-9bc0a7aa4b6d-1,acs-1e01a996-688e-4c25-8f77-9bc0a7aa4b6d-1,agent,"Thank you Renu, please give me a minute to check the seats assigned to you. ",4,2,somewhat_polite,annotated
218143,acs-d0a59552-a81e-44e2-b5c7-522bbcaf9197,1,0.9867615997815802,acs-1e01a996-688e-4c25-8f77-9bc0a7aa4b6d-2,acs-1e01a996-688e-4c25-8f77-9bc0a7aa4b6d-2,agent,"Thank you Renu, please give me a minute to check the seats assigned to you. ",4,2,somewhat_polite,annotated
218144,acs-b3cc5cec-802f-4e37-b200-916752607fe7,1,0.9867615997815802,acs-625b179d-edd1-46ca-9958-9ee518c9e13e-1,acs-625b179d-edd1-46ca-9958-9ee518c9e13e-1,agent,"Thank you Lakshmanam, please give me a minute to check your seat number. ",5,2,somewhat_polite,annotated
218145,acs-ef840d41-8122-431a-94a0-27ae20aea229,1,0.9867615997815802,acs-d4abb856-cb9b-401f-8d8e-0e090d1f7381-1,acs-d4abb856-cb9b-401f-8d8e-0e090d1f7381-1,agent,"Thank you for the information, please give me a minute. ",10,2,somewhat_polite,annotated
218146,acs-ef840d41-8122-431a-94a0-27ae20aea229,1,0.9867615997815802,acs-d4abb856-cb9b-401f-8d8e-0e090d1f7381-2,acs-d4abb856-cb9b-401f-8d8e-0e090d1f7381-2,agent,"Thank you for the information, please give me a minute. ",10,2,somewhat_polite,annotated
218147,acs-71814223-6cbc-4a78-adb8-35d36ce68119,1,0.9867615997815802,acs-64f6a747-29fa-4848-b31e-37862b76dfb9-1,acs-64f6a747-29fa-4848-b31e-37862b76dfb9-1,agent,"Thank you Christine, please allow me a moment to proceed further.",6,2,somewhat_polite,annotated
218148,acs-8ca52b5f-1360-495a-97c5-ff953ad65c86,1,0.9867615997815802,acs-b7195e0a-b40f-4ad6-afa8-15c5d9610ec1-1,acs-b7195e0a-b40f-4ad6-afa8-15c5d9610ec1-1,agent,"Thank you Shy, please give me a minute to check the seats assigned to you.",4,2,somewhat_polite,annotated
218149,acs-8ca52b5f-1360-495a-97c5-ff953ad65c86,1,0.9867615997815802,acs-b7195e0a-b40f-4ad6-afa8-15c5d9610ec1-2,acs-b7195e0a-b40f-4ad6-afa8-15c5d9610ec1-2,agent,"Thank you Shy, please give me a minute to check the seats assigned to you.",4,2,somewhat_polite,annotated
218150,acs-a811c9d0-afd1-42c5-8430-4fefc11059a2,1,0.9867615997815802,acs-a7010f31-c7d1-47d1-ab32-44f6e82efe7b-1,acs-a7010f31-c7d1-47d1-ab32-44f6e82efe7b-1,agent,"Thank you Sam, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218151,acs-a811c9d0-afd1-42c5-8430-4fefc11059a2,1,0.9867615997815802,acs-a7010f31-c7d1-47d1-ab32-44f6e82efe7b-2,acs-a7010f31-c7d1-47d1-ab32-44f6e82efe7b-2,agent,"Thank you Sam, please give me a minute to check the seats assigned to you. ",5,2,somewhat_polite,annotated
218152,acs-26c30743-738a-4aab-8a75-3437edcb3fb9,1,0.9867615997815802,acs-064a54cf-64e1-42cc-bad6-fdb3b2227e74-1,acs-064a54cf-64e1-42cc-bad6-fdb3b2227e74-1,agent,"Thank you Christine, please give me a minute.",6,2,somewhat_polite,annotated
218153,acs-9700dbc2-0082-4f9a-8f38-eff5c723f68f,1,0.9867615997815802,acs-f2720a1f-e95d-4270-b61b-0c8301c7e8bd-1,acs-f2720a1f-e95d-4270-b61b-0c8301c7e8bd-1,agent,"Thank you Albert, please give me a minute to check the seats assigned to you.",14,2,somewhat_polite,annotated
218154,acs-9700dbc2-0082-4f9a-8f38-eff5c723f68f,1,0.9867615997815802,acs-f2720a1f-e95d-4270-b61b-0c8301c7e8bd-2,acs-f2720a1f-e95d-4270-b61b-0c8301c7e8bd-2,agent,"Thank you Albert, please give me a minute to check the seats assigned to you.",14,2,somewhat_polite,annotated
218155,acs-5b594eec-e189-417e-9d97-f295e7ef4f02,1,0.9867615997815802,acs-a669a5f6-181a-4774-9431-5b62e850d6bd-1,acs-a669a5f6-181a-4774-9431-5b62e850d6bd-1,agent,"Thank you Siva, please allow me a minute to proceed further.",6,2,somewhat_polite,annotated
218156,acs-5b594eec-e189-417e-9d97-f295e7ef4f02,1,0.9867615997815802,acs-a669a5f6-181a-4774-9431-5b62e850d6bd-2,acs-a669a5f6-181a-4774-9431-5b62e850d6bd-2,agent,"Thank you Siva, please allow me a minute to proceed further.",6,2,somewhat_polite,annotated
218157,acs-1c839bf3-c26a-4993-94f6-b7b42040c361,1,0.9867615997815802,acs-30a10fe5-f36d-471c-b2d1-0cb07540fd47-1,acs-30a10fe5-f36d-471c-b2d1-0cb07540fd47-1,agent,"Thank you Rolando, please give me a minute to proceed further. ",4,2,somewhat_polite,annotated
218158,acs-4534d3bb-296c-4a87-9691-a8572c01cc64,1,0.9867615997815802,acs-f4890259-fafb-4a45-9a4f-d3c33c7dbdfb-1,acs-f4890259-fafb-4a45-9a4f-d3c33c7dbdfb-1,agent,"Thank you Sekaran, please give me a minute to check the assigned seat for you. ",8,2,somewhat_polite,annotated
218159,acs-4534d3bb-296c-4a87-9691-a8572c01cc64,1,0.9867615997815802,acs-f4890259-fafb-4a45-9a4f-d3c33c7dbdfb-2,acs-f4890259-fafb-4a45-9a4f-d3c33c7dbdfb-2,agent,"Thank you Sekaran, please give me a minute to check the assigned seat for you. ",8,2,somewhat_polite,annotated
